PLAYER_ID,SEASON_START,NAME
930,1992,Kenny Gattison
930,1993,Kenny Gattison
930,1994,Kenny Gattison
930,1995,Kenny Gattison
931,1992,Don MacLean
931,1993,Don MacLean
931,1994,Don MacLean
931,1995,Don MacLean
931,1996,Don MacLean
931,1997,Don MacLean
931,1998,Don MacLean
931,1999,Don MacLean
931,2000,Don MacLean
932,1992,Oliver Miller
932,1993,Oliver Miller
932,1994,Oliver Miller
932,1995,Oliver Miller
932,1996,Oliver Miller
932,1997,Oliver Miller
932,1998,Oliver Miller
932,1999,Oliver Miller
932,2003,Oliver Miller
934,1990,Derrick Coleman
934,1991,Derrick Coleman
934,1992,Derrick Coleman
934,1993,Derrick Coleman
934,1994,Derrick Coleman
934,1995,Derrick Coleman
934,1996,Derrick Coleman
934,1997,Derrick Coleman
934,1998,Derrick Coleman
934,1999,Derrick Coleman
934,2000,Derrick Coleman
934,2001,Derrick Coleman
934,2002,Derrick Coleman
934,2003,Derrick Coleman
934,2004,Derrick Coleman
935,1993,Bryon Russell
935,1994,Bryon Russell
935,1995,Bryon Russell
935,1996,Bryon Russell
935,1997,Bryon Russell
935,1998,Bryon Russell
935,1999,Bryon Russell
935,2000,Bryon Russell
935,2001,Bryon Russell
935,2002,Bryon Russell
935,2003,Bryon Russell
935,2004,Bryon Russell
935,2005,Bryon Russell
937,1987,Scottie Pippen
937,1988,Scottie Pippen
937,1989,Scottie Pippen
937,1990,Scottie Pippen
937,1991,Scottie Pippen
937,1992,Scottie Pippen
937,1993,Scottie Pippen
937,1994,Scottie Pippen
937,1995,Scottie Pippen
937,1996,Scottie Pippen
937,1997,Scottie Pippen
937,1998,Scottie Pippen
937,1999,Scottie Pippen
937,2000,Scottie Pippen
937,2001,Scottie Pippen
937,2002,Scottie Pippen
937,2003,Scottie Pippen
938,1988,Rony Seikaly
938,1989,Rony Seikaly
938,1990,Rony Seikaly
938,1991,Rony Seikaly
938,1992,Rony Seikaly
938,1993,Rony Seikaly
938,1994,Rony Seikaly
938,1995,Rony Seikaly
938,1996,Rony Seikaly
938,1997,Rony Seikaly
938,1998,Rony Seikaly
939,1986,Pete Myers
939,1987,Pete Myers
939,1988,Pete Myers
939,1989,Pete Myers
939,1990,Pete Myers
939,1993,Pete Myers
939,1994,Pete Myers
939,1995,Pete Myers
939,1997,Pete Myers
940,1980,Earl Cureton
940,1981,Earl Cureton
940,1982,Earl Cureton
940,1983,Earl Cureton
940,1984,Earl Cureton
940,1985,Earl Cureton
940,1986,Earl Cureton
940,1987,Earl Cureton
940,1988,Earl Cureton
940,1990,Earl Cureton
940,1993,Earl Cureton
940,1996,Earl Cureton
941,1983,Ennis Whatley
941,1984,Ennis Whatley
941,1985,Ennis Whatley
941,1986,Ennis Whatley
941,1987,Ennis Whatley
941,1988,Ennis Whatley
941,1991,Ennis Whatley
941,1993,Ennis Whatley
941,1994,Ennis Whatley
941,1996,Ennis Whatley
942,1995,Todd Mundt
943,1994,Ryan Lorthridge
944,1992,Eric Anderson
944,1993,Eric Anderson
947,1996,Allen Iverson
947,1997,Allen Iverson
947,1998,Allen Iverson
947,1999,Allen Iverson
947,2000,Allen Iverson
947,2001,Allen Iverson
947,2002,Allen Iverson
947,2003,Allen Iverson
947,2004,Allen Iverson
947,2005,Allen Iverson
947,2006,Allen Iverson
947,2007,Allen Iverson
947,2008,Allen Iverson
947,2009,Allen Iverson
948,1996,Marcus Camby
948,1997,Marcus Camby
948,1998,Marcus Camby
948,1999,Marcus Camby
948,2000,Marcus Camby
948,2001,Marcus Camby
948,2002,Marcus Camby
948,2003,Marcus Camby
948,2004,Marcus Camby
948,2005,Marcus Camby
948,2006,Marcus Camby
948,2007,Marcus Camby
948,2008,Marcus Camby
948,2009,Marcus Camby
948,2010,Marcus Camby
948,2011,Marcus Camby
948,2012,Marcus Camby
949,1996,Shareef Abdur-Rahim
949,1997,Shareef Abdur-Rahim
949,1998,Shareef Abdur-Rahim
949,1999,Shareef Abdur-Rahim
949,2000,Shareef Abdur-Rahim
949,2001,Shareef Abdur-Rahim
949,2002,Shareef Abdur-Rahim
949,2003,Shareef Abdur-Rahim
949,2004,Shareef Abdur-Rahim
949,2005,Shareef Abdur-Rahim
949,2006,Shareef Abdur-Rahim
949,2007,Shareef Abdur-Rahim
950,1996,Stephon Marbury
950,1997,Stephon Marbury
950,1998,Stephon Marbury
950,1999,Stephon Marbury
950,2000,Stephon Marbury
950,2001,Stephon Marbury
950,2002,Stephon Marbury
950,2003,Stephon Marbury
950,2004,Stephon Marbury
950,2005,Stephon Marbury
950,2006,Stephon Marbury
950,2007,Stephon Marbury
950,2008,Stephon Marbury
951,1996,Ray Allen
951,1997,Ray Allen
951,1998,Ray Allen
951,1999,Ray Allen
951,2000,Ray Allen
951,2001,Ray Allen
951,2002,Ray Allen
951,2003,Ray Allen
951,2004,Ray Allen
951,2005,Ray Allen
951,2006,Ray Allen
951,2007,Ray Allen
951,2008,Ray Allen
951,2009,Ray Allen
951,2010,Ray Allen
951,2011,Ray Allen
951,2012,Ray Allen
951,2013,Ray Allen
952,1996,Antoine Walker
952,1997,Antoine Walker
952,1998,Antoine Walker
952,1999,Antoine Walker
952,2000,Antoine Walker
952,2001,Antoine Walker
952,2002,Antoine Walker
952,2003,Antoine Walker
952,2004,Antoine Walker
952,2005,Antoine Walker
952,2006,Antoine Walker
952,2007,Antoine Walker
953,1996,Lorenzen Wright
953,1997,Lorenzen Wright
953,1998,Lorenzen Wright
953,1999,Lorenzen Wright
953,2000,Lorenzen Wright
953,2001,Lorenzen Wright
953,2002,Lorenzen Wright
953,2003,Lorenzen Wright
953,2004,Lorenzen Wright
953,2005,Lorenzen Wright
953,2006,Lorenzen Wright
953,2007,Lorenzen Wright
953,2008,Lorenzen Wright
954,1996,Kerry Kittles
954,1997,Kerry Kittles
954,1998,Kerry Kittles
954,1999,Kerry Kittles
954,2001,Kerry Kittles
954,2002,Kerry Kittles
954,2003,Kerry Kittles
954,2004,Kerry Kittles
955,1996,Samaki Walker
955,1997,Samaki Walker
955,1998,Samaki Walker
955,1999,Samaki Walker
955,2000,Samaki Walker
955,2001,Samaki Walker
955,2002,Samaki Walker
955,2003,Samaki Walker
955,2004,Samaki Walker
955,2005,Samaki Walker
956,1996,Erick Dampier
956,1997,Erick Dampier
956,1998,Erick Dampier
956,1999,Erick Dampier
956,2000,Erick Dampier
956,2001,Erick Dampier
956,2002,Erick Dampier
956,2003,Erick Dampier
956,2004,Erick Dampier
956,2005,Erick Dampier
956,2006,Erick Dampier
956,2007,Erick Dampier
956,2008,Erick Dampier
956,2009,Erick Dampier
956,2010,Erick Dampier
956,2011,Erick Dampier
957,1996,Todd Fuller
957,1997,Todd Fuller
957,1998,Todd Fuller
957,1999,Todd Fuller
957,2000,Todd Fuller
958,1996,Vitaly Potapenko
958,1997,Vitaly Potapenko
958,1998,Vitaly Potapenko
958,1999,Vitaly Potapenko
958,2000,Vitaly Potapenko
958,2001,Vitaly Potapenko
958,2002,Vitaly Potapenko
958,2003,Vitaly Potapenko
958,2004,Vitaly Potapenko
958,2005,Vitaly Potapenko
958,2006,Vitaly Potapenko
959,1996,Steve Nash
959,1997,Steve Nash
959,1998,Steve Nash
959,1999,Steve Nash
959,2000,Steve Nash
959,2001,Steve Nash
959,2002,Steve Nash
959,2003,Steve Nash
959,2004,Steve Nash
959,2005,Steve Nash
959,2006,Steve Nash
959,2007,Steve Nash
959,2008,Steve Nash
959,2009,Steve Nash
959,2010,Steve Nash
959,2011,Steve Nash
959,2012,Steve Nash
959,2013,Steve Nash
960,1996,Tony Delk
960,1997,Tony Delk
960,1998,Tony Delk
960,1999,Tony Delk
960,2000,Tony Delk
960,2001,Tony Delk
960,2002,Tony Delk
960,2003,Tony Delk
960,2004,Tony Delk
960,2005,Tony Delk
961,1996,John Wallace
961,1997,John Wallace
961,1998,John Wallace
961,1999,John Wallace
961,2000,John Wallace
961,2001,John Wallace
961,2003,John Wallace
962,1996,Walter McCarty
962,1997,Walter McCarty
962,1998,Walter McCarty
962,1999,Walter McCarty
962,2000,Walter McCarty
962,2001,Walter McCarty
962,2002,Walter McCarty
962,2003,Walter McCarty
962,2004,Walter McCarty
962,2005,Walter McCarty
963,1997,Dontae' Jones
964,1996,Roy Rogers
964,1997,Roy Rogers
964,1999,Roy Rogers
965,1996,Derek Fisher
965,1997,Derek Fisher
965,1998,Derek Fisher
965,1999,Derek Fisher
965,2000,Derek Fisher
965,2001,Derek Fisher
965,2002,Derek Fisher
965,2003,Derek Fisher
965,2004,Derek Fisher
965,2005,Derek Fisher
965,2006,Derek Fisher
965,2007,Derek Fisher
965,2008,Derek Fisher
965,2009,Derek Fisher
965,2010,Derek Fisher
965,2011,Derek Fisher
965,2012,Derek Fisher
965,2013,Derek Fisher
966,1996,Jerome Williams
966,1997,Jerome Williams
966,1998,Jerome Williams
966,1999,Jerome Williams
966,2000,Jerome Williams
966,2001,Jerome Williams
966,2002,Jerome Williams
966,2003,Jerome Williams
966,2004,Jerome Williams
967,1996,Brian Evans
967,1997,Brian Evans
967,1998,Brian Evans
968,1996,Priest Lauderdale
968,1997,Priest Lauderdale
969,1996,Travis Knight
969,1997,Travis Knight
969,1998,Travis Knight
969,1999,Travis Knight
969,2000,Travis Knight
969,2001,Travis Knight
969,2002,Travis Knight
970,1996,Othella Harrington
970,1997,Othella Harrington
970,1998,Othella Harrington
970,1999,Othella Harrington
970,2000,Othella Harrington
970,2001,Othella Harrington
970,2002,Othella Harrington
970,2003,Othella Harrington
970,2004,Othella Harrington
970,2005,Othella Harrington
970,2006,Othella Harrington
970,2007,Othella Harrington
971,1996,Mark Hendrickson
971,1997,Mark Hendrickson
971,1998,Mark Hendrickson
971,1999,Mark Hendrickson
976,1996,Jeff McInnis
976,1998,Jeff McInnis
976,1999,Jeff McInnis
976,2000,Jeff McInnis
976,2001,Jeff McInnis
976,2002,Jeff McInnis
976,2003,Jeff McInnis
976,2004,Jeff McInnis
976,2005,Jeff McInnis
976,2006,Jeff McInnis
976,2007,Jeff McInnis
977,1996,Kobe Bryant
977,1997,Kobe Bryant
977,1998,Kobe Bryant
977,1999,Kobe Bryant
977,2000,Kobe Bryant
977,2001,Kobe Bryant
977,2002,Kobe Bryant
977,2003,Kobe Bryant
977,2004,Kobe Bryant
977,2005,Kobe Bryant
977,2006,Kobe Bryant
977,2007,Kobe Bryant
977,2008,Kobe Bryant
977,2009,Kobe Bryant
977,2010,Kobe Bryant
977,2011,Kobe Bryant
977,2012,Kobe Bryant
977,2013,Kobe Bryant
977,2014,Kobe Bryant
977,2015,Kobe Bryant
978,1998,Peja Stojakovic
978,1999,Peja Stojakovic
978,2000,Peja Stojakovic
978,2001,Peja Stojakovic
978,2002,Peja Stojakovic
978,2003,Peja Stojakovic
978,2004,Peja Stojakovic
978,2005,Peja Stojakovic
978,2006,Peja Stojakovic
978,2007,Peja Stojakovic
978,2008,Peja Stojakovic
978,2009,Peja Stojakovic
978,2010,Peja Stojakovic
979,1996,Jermaine O'Neal
979,1997,Jermaine O'Neal
979,1998,Jermaine O'Neal
979,1999,Jermaine O'Neal
979,2000,Jermaine O'Neal
979,2001,Jermaine O'Neal
979,2002,Jermaine O'Neal
979,2003,Jermaine O'Neal
979,2004,Jermaine O'Neal
979,2005,Jermaine O'Neal
979,2006,Jermaine O'Neal
979,2007,Jermaine O'Neal
979,2008,Jermaine O'Neal
979,2009,Jermaine O'Neal
979,2010,Jermaine O'Neal
979,2011,Jermaine O'Neal
979,2012,Jermaine O'Neal
979,2013,Jermaine O'Neal
980,1997,Zydrunas Ilgauskas
980,1998,Zydrunas Ilgauskas
980,2000,Zydrunas Ilgauskas
980,2001,Zydrunas Ilgauskas
980,2002,Zydrunas Ilgauskas
980,2003,Zydrunas Ilgauskas
980,2004,Zydrunas Ilgauskas
980,2005,Zydrunas Ilgauskas
980,2006,Zydrunas Ilgauskas
980,2007,Zydrunas Ilgauskas
980,2008,Zydrunas Ilgauskas
980,2009,Zydrunas Ilgauskas
980,2010,Zydrunas Ilgauskas
981,2002,Efthimios Rentzias
982,1996,Martin Muursepp
982,1997,Martin Muursepp
983,1996,Moochie Norris
983,1998,Moochie Norris
983,1999,Moochie Norris
983,2000,Moochie Norris
983,2001,Moochie Norris
983,2002,Moochie Norris
983,2003,Moochie Norris
983,2004,Moochie Norris
983,2005,Moochie Norris
984,1996,Steve Hamer
987,1996,Jason Sasser
987,1998,Jason Sasser
988,1996,Randy Livingston
988,1997,Randy Livingston
988,1998,Randy Livingston
988,1999,Randy Livingston
988,2000,Randy Livingston
988,2001,Randy Livingston
988,2002,Randy Livingston
988,2003,Randy Livingston
988,2004,Randy Livingston
988,2005,Randy Livingston
988,2006,Randy Livingston
989,1996,Ben Davis
989,1997,Ben Davis
989,1998,Ben Davis
989,1999,Ben Davis
990,1996,Malik Rose
990,1997,Malik Rose
990,1998,Malik Rose
990,1999,Malik Rose
990,2000,Malik Rose
990,2001,Malik Rose
990,2002,Malik Rose
990,2003,Malik Rose
990,2004,Malik Rose
990,2005,Malik Rose
990,2006,Malik Rose
990,2007,Malik Rose
990,2008,Malik Rose
992,1996,Marcus Brown
992,1999,Marcus Brown
994,1996,Jamie Feick
994,1997,Jamie Feick
994,1998,Jamie Feick
994,1999,Jamie Feick
994,2000,Jamie Feick
997,1996,Chris Robinson
997,1997,Chris Robinson
998,1997,Mark Pope
998,1998,Mark Pope
998,2000,Mark Pope
998,2001,Mark Pope
998,2003,Mark Pope
998,2004,Mark Pope
999,1997,Jeff Nordgaard
1000,1996,Shandon Anderson
1000,1997,Shandon Anderson
1000,1998,Shandon Anderson
1000,1999,Shandon Anderson
1000,2000,Shandon Anderson
1000,2001,Shandon Anderson
1000,2002,Shandon Anderson
1000,2003,Shandon Anderson
1000,2004,Shandon Anderson
1000,2005,Shandon Anderson
1002,1996,Reggie Geary
1002,1997,Reggie Geary
1003,1997,Drew Barry
1003,1998,Drew Barry
1003,1999,Drew Barry
1005,1992,Walt Williams
1005,1993,Walt Williams
1005,1994,Walt Williams
1005,1995,Walt Williams
1005,1996,Walt Williams
1005,1997,Walt Williams
1005,1998,Walt Williams
1005,1999,Walt Williams
1005,2000,Walt Williams
1005,2001,Walt Williams
1005,2002,Walt Williams
1006,1981,Herb Williams
1006,1982,Herb Williams
1006,1983,Herb Williams
1006,1984,Herb Williams
1006,1985,Herb Williams
1006,1986,Herb Williams
1006,1987,Herb Williams
1006,1988,Herb Williams
1006,1989,Herb Williams
1006,1990,Herb Williams
1006,1991,Herb Williams
1006,1992,Herb Williams
1006,1993,Herb Williams
1006,1994,Herb Williams
1006,1995,Herb Williams
1006,1996,Herb Williams
1006,1997,Herb Williams
1006,1998,Herb Williams
1007,1993,Luther Wright
1008,1986,Johnny Dawkins
1008,1987,Johnny Dawkins
1008,1988,Johnny Dawkins
1008,1989,Johnny Dawkins
1008,1990,Johnny Dawkins
1008,1991,Johnny Dawkins
1008,1992,Johnny Dawkins
1008,1993,Johnny Dawkins
1008,1994,Johnny Dawkins
1010,1992,Randy Woods
1010,1993,Randy Woods
1010,1994,Randy Woods
1010,1995,Randy Woods
1022,1994,Julius Nwosu
1023,1996,Emanual Davis
1023,1997,Emanual Davis
1023,1999,Emanual Davis
1023,2000,Emanual Davis
1023,2001,Emanual Davis
1023,2002,Emanual Davis
1024,1996,Horacio Llamas
1024,1997,Horacio Llamas
1026,1996,Evric Gray
1027,1990,Trevor Wilson
1027,1993,Trevor Wilson
1027,1994,Trevor Wilson
1027,1995,Trevor Wilson
1030,1992,Duane Cooper
1030,1993,Duane Cooper
1032,1996,Darvin Ham
1032,1997,Darvin Ham
1032,1999,Darvin Ham
1032,2000,Darvin Ham
1032,2001,Darvin Ham
1032,2002,Darvin Ham
1032,2003,Darvin Ham
1032,2004,Darvin Ham
1034,1991,LeRon Ellis
1034,1993,LeRon Ellis
1034,1995,LeRon Ellis
1035,1996,Shawnelle Scott
1035,1997,Shawnelle Scott
1035,2000,Shawnelle Scott
1035,2001,Shawnelle Scott
1036,1992,Litterial Green
1036,1993,Litterial Green
1036,1996,Litterial Green
1036,1997,Litterial Green
1036,1998,Litterial Green
1037,1990,Stojko Vrankovic
1037,1991,Stojko Vrankovic
1037,1996,Stojko Vrankovic
1037,1997,Stojko Vrankovic
1037,1998,Stojko Vrankovic
1038,2002,Juaquin Hawkins
1041,1996,Nate Driggers
1043,1996,Amal McCaskill
1043,2001,Amal McCaskill
1043,2002,Amal McCaskill
1043,2003,Amal McCaskill
1049,1996,Shane Heal
1049,2003,Shane Heal
1051,1996,Dean Garrett
1051,1997,Dean Garrett
1051,1998,Dean Garrett
1051,1999,Dean Garrett
1051,2000,Dean Garrett
1051,2001,Dean Garrett
1052,2003,Ben Handlogten
1052,2004,Ben Handlogten
1054,1990,Jerrod Mustaf
1054,1991,Jerrod Mustaf
1054,1992,Jerrod Mustaf
1054,1993,Jerrod Mustaf
1055,1997,Ed Stokes
1059,1996,Aleksandar Djordjevic
1061,1997,William Cunningham
1061,1998,William Cunningham
1063,1991,Carl Thomas
1063,1996,Carl Thomas
1063,1997,Carl Thomas
1064,1996,Brent Scott
1065,1996,Erick Strickland
1065,1997,Erick Strickland
1065,1998,Erick Strickland
1065,1999,Erick Strickland
1065,2000,Erick Strickland
1065,2001,Erick Strickland
1065,2002,Erick Strickland
1065,2003,Erick Strickland
1065,2004,Erick Strickland
1067,1995,Jeff Webster
1068,1986,Greg Dreiling
1068,1987,Greg Dreiling
1068,1988,Greg Dreiling
1068,1989,Greg Dreiling
1068,1990,Greg Dreiling
1068,1991,Greg Dreiling
1068,1992,Greg Dreiling
1068,1993,Greg Dreiling
1068,1994,Greg Dreiling
1068,1996,Greg Dreiling
1070,1996,Devin Gray
1070,1999,Devin Gray
1073,1994,Reggie Slater
1073,1995,Reggie Slater
1073,1996,Reggie Slater
1073,1997,Reggie Slater
1073,1998,Reggie Slater
1073,2000,Reggie Slater
1073,2001,Reggie Slater
1073,2002,Reggie Slater
1074,1996,Matt Maloney
1074,1997,Matt Maloney
1074,1998,Matt Maloney
1074,1999,Matt Maloney
1074,2000,Matt Maloney
1074,2002,Matt Maloney
1075,1997,Michael McDonald
1077,1996,Ray Owes
1080,1990,Henry James
1080,1991,Henry James
1080,1992,Henry James
1080,1993,Henry James
1080,1995,Henry James
1080,1996,Henry James
1080,1997,Henry James
1085,1999,Ira Bowman
1085,2000,Ira Bowman
1085,2001,Ira Bowman
1086,1996,Joe Stephens
1086,1997,Joe Stephens
1086,1999,Joe Stephens
1088,1999,Chucky Atkins
1088,2000,Chucky Atkins
1088,2001,Chucky Atkins
1088,2002,Chucky Atkins
1088,2003,Chucky Atkins
1088,2004,Chucky Atkins
1088,2005,Chucky Atkins
1088,2006,Chucky Atkins
1088,2007,Chucky Atkins
1088,2008,Chucky Atkins
1088,2009,Chucky Atkins
1089,1996,Kevin Salvadori
1089,1997,Kevin Salvadori
1090,1992,Pat Durham
1090,1994,Pat Durham
1091,1985,Mike Smrek
1091,1986,Mike Smrek
1091,1987,Mike Smrek
1091,1988,Mike Smrek
1091,1989,Mike Smrek
1091,1990,Mike Smrek
1091,1991,Mike Smrek
1093,1996,Gaylon Nickerson
1096,1994,Ivano Newbill
1096,1996,Ivano Newbill
1096,1997,Ivano Newbill
1097,1989,Zarko Paspalj
1099,1996,Matt Steigenga
1100,1990,Ian Lockhart
1101,1991,Rich King
1101,1992,Rich King
1101,1993,Rich King
1101,1994,Rich King
1106,1991,Donald Hodge
1106,1992,Donald Hodge
1106,1993,Donald Hodge
1106,1994,Donald Hodge
1106,1995,Donald Hodge
1108,1997,Tony Farmer
1108,1999,Tony Farmer
1109,1996,James Scott
1110,1994,Mark Strickland
1110,1996,Mark Strickland
1110,1997,Mark Strickland
1110,1998,Mark Strickland
1110,1999,Mark Strickland
1110,2000,Mark Strickland
1110,2001,Mark Strickland
1110,2002,Mark Strickland
1112,1996,Ben Wallace
1112,1997,Ben Wallace
1112,1998,Ben Wallace
1112,1999,Ben Wallace
1112,2000,Ben Wallace
1112,2001,Ben Wallace
1112,2002,Ben Wallace
1112,2003,Ben Wallace
1112,2004,Ben Wallace
1112,2005,Ben Wallace
1112,2006,Ben Wallace
1112,2007,Ben Wallace
1112,2008,Ben Wallace
1112,2009,Ben Wallace
1112,2010,Ben Wallace
1112,2011,Ben Wallace
1114,1989,Jaren Jackson
1114,1991,Jaren Jackson
1114,1992,Jaren Jackson
1114,1993,Jaren Jackson
1114,1994,Jaren Jackson
1114,1995,Jaren Jackson
1114,1996,Jaren Jackson
1114,1997,Jaren Jackson
1114,1998,Jaren Jackson
1114,1999,Jaren Jackson
1114,2000,Jaren Jackson
1114,2001,Jaren Jackson
1116,1992,Melvin Newbern
1117,1988,John Shasky
1117,1989,John Shasky
1117,1990,John Shasky
1118,1986,Tim Kempton
1118,1988,Tim Kempton
1118,1989,Tim Kempton
1118,1992,Tim Kempton
1118,1993,Tim Kempton
1118,1995,Tim Kempton
1118,1996,Tim Kempton
1118,1997,Tim Kempton
1120,1994,Elmer Bennett
1120,1995,Elmer Bennett
1120,1996,Elmer Bennett
1121,1996,Dexter Boney
1122,1982,Dominique Wilkins
1122,1983,Dominique Wilkins
1122,1984,Dominique Wilkins
1122,1985,Dominique Wilkins
1122,1986,Dominique Wilkins
1122,1987,Dominique Wilkins
1122,1988,Dominique Wilkins
1122,1989,Dominique Wilkins
1122,1990,Dominique Wilkins
1122,1991,Dominique Wilkins
1122,1992,Dominique Wilkins
1122,1993,Dominique Wilkins
1122,1994,Dominique Wilkins
1122,1996,Dominique Wilkins
1122,1998,Dominique Wilkins
1123,1983,Greg Kite
1123,1984,Greg Kite
1123,1985,Greg Kite
1123,1986,Greg Kite
1123,1987,Greg Kite
1123,1988,Greg Kite
1123,1989,Greg Kite
1123,1990,Greg Kite
1123,1991,Greg Kite
1123,1992,Greg Kite
1123,1993,Greg Kite
1123,1994,Greg Kite
1125,1991,Larry Stewart
1125,1992,Larry Stewart
1125,1993,Larry Stewart
1125,1994,Larry Stewart
1125,1996,Larry Stewart
1126,1996,Donald Whiteside
1126,1997,Donald Whiteside
1127,1995,Charles Claxton
1128,1992,Stephen Howard
1128,1993,Stephen Howard
1128,1996,Stephen Howard
1128,1997,Stephen Howard
1129,1996,Ruben Nembhard
1131,1996,Jimmy Carruth
1132,1995,Larry Sykes
1133,1995,Corey Beck
1133,1997,Corey Beck
1133,1998,Corey Beck
1134,1991,Ike Austin
1134,1992,Ike Austin
1134,1993,Ike Austin
1134,1996,Ike Austin
1134,1997,Ike Austin
1134,1998,Ike Austin
1134,1999,Ike Austin
1134,2000,Ike Austin
1134,2001,Ike Austin
1136,1996,Brett Szabo
1137,1993,Chris Jent
1137,1996,Chris Jent
1138,1996,Michael Hawkins
1138,1998,Michael Hawkins
1138,1999,Michael Hawkins
1138,2000,Michael Hawkins
1361,1996,Mark Bradtke
1365,1985,Xavier McDaniel
1365,1986,Xavier McDaniel
1365,1987,Xavier McDaniel
1365,1988,Xavier McDaniel
1365,1989,Xavier McDaniel
1365,1990,Xavier McDaniel
1365,1991,Xavier McDaniel
1365,1992,Xavier McDaniel
1365,1993,Xavier McDaniel
1365,1994,Xavier McDaniel
1365,1996,Xavier McDaniel
1365,1997,Xavier McDaniel
1380,1992,Lloyd Daniels
1380,1993,Lloyd Daniels
1380,1994,Lloyd Daniels
1380,1996,Lloyd Daniels
1380,1997,Lloyd Daniels
1381,1978,John Long
1381,1979,John Long
1381,1980,John Long
1381,1981,John Long
1381,1982,John Long
1381,1983,John Long
1381,1984,John Long
1381,1985,John Long
1381,1986,John Long
1381,1987,John Long
1381,1988,John Long
1381,1989,John Long
1381,1990,John Long
1381,1996,John Long
1425,1993,Aaron Williams
1425,1994,Aaron Williams
1425,1996,Aaron Williams
1425,1997,Aaron Williams
1425,1998,Aaron Williams
1425,1999,Aaron Williams
1425,2000,Aaron Williams
1425,2001,Aaron Williams
1425,2002,Aaron Williams
1425,2003,Aaron Williams
1425,2004,Aaron Williams
1425,2005,Aaron Williams
1425,2006,Aaron Williams
1425,2007,Aaron Williams
1429,1991,Jimmy Oliver
1429,1993,Jimmy Oliver
1429,1996,Jimmy Oliver
1429,1997,Jimmy Oliver
1429,1998,Jimmy Oliver
1432,1992,Joe Courtney
1432,1993,Joe Courtney
1432,1995,Joe Courtney
1432,1996,Joe Courtney
1434,2000,Dragan Tarlac
1442,2001,Zeljko Rebraca
1442,2002,Zeljko Rebraca
1442,2003,Zeljko Rebraca
1442,2004,Zeljko Rebraca
1442,2005,Zeljko Rebraca
1444,1997,Lawrence Funderburke
1444,1998,Lawrence Funderburke
1444,1999,Lawrence Funderburke
1444,2000,Lawrence Funderburke
1444,2001,Lawrence Funderburke
1444,2002,Lawrence Funderburke
1444,2004,Lawrence Funderburke
1449,1979,Larry Bird
1449,1980,Larry Bird
1449,1981,Larry Bird
1449,1982,Larry Bird
1449,1983,Larry Bird
1449,1984,Larry Bird
1449,1985,Larry Bird
1449,1986,Larry Bird
1449,1987,Larry Bird
1449,1988,Larry Bird
1449,1989,Larry Bird
1449,1990,Larry Bird
1449,1991,Larry Bird
1450,1980,Kevin McHale
1450,1981,Kevin McHale
1450,1982,Kevin McHale
1450,1983,Kevin McHale
1450,1984,Kevin McHale
1450,1985,Kevin McHale
1450,1986,Kevin McHale
1450,1987,Kevin McHale
1450,1988,Kevin McHale
1450,1989,Kevin McHale
1450,1990,Kevin McHale
1450,1991,Kevin McHale
1450,1992,Kevin McHale
1453,1977,Walter Davis
1453,1978,Walter Davis
1453,1979,Walter Davis
1453,1980,Walter Davis
1453,1981,Walter Davis
1453,1982,Walter Davis
1453,1983,Walter Davis
1453,1984,Walter Davis
1453,1985,Walter Davis
1453,1986,Walter Davis
1453,1987,Walter Davis
1453,1988,Walter Davis
1453,1989,Walter Davis
1453,1990,Walter Davis
1453,1991,Walter Davis
1456,1983,Randy Wittman
1456,1984,Randy Wittman
1456,1985,Randy Wittman
1456,1986,Randy Wittman
1456,1987,Randy Wittman
1456,1988,Randy Wittman
1456,1989,Randy Wittman
1456,1990,Randy Wittman
1456,1991,Randy Wittman
1460,1982,James Worthy
1460,1983,James Worthy
1460,1984,James Worthy
1460,1985,James Worthy
1460,1986,James Worthy
1460,1987,James Worthy
1460,1988,James Worthy
1460,1989,James Worthy
1460,1990,James Worthy
1460,1991,James Worthy
1460,1992,James Worthy
1460,1993,James Worthy
1472,1981,Tom Chambers
1472,1982,Tom Chambers
1472,1983,Tom Chambers
1472,1984,Tom Chambers
1472,1985,Tom Chambers
1472,1986,Tom Chambers
1472,1987,Tom Chambers
1472,1988,Tom Chambers
1472,1989,Tom Chambers
1472,1990,Tom Chambers
1472,1991,Tom Chambers
1472,1992,Tom Chambers
1472,1993,Tom Chambers
1472,1994,Tom Chambers
1472,1996,Tom Chambers
1472,1997,Tom Chambers
1474,1986,Larry Krystkowiak
1474,1987,Larry Krystkowiak
1474,1988,Larry Krystkowiak
1474,1989,Larry Krystkowiak
1474,1991,Larry Krystkowiak
1474,1992,Larry Krystkowiak
1474,1993,Larry Krystkowiak
1474,1994,Larry Krystkowiak
1474,1996,Larry Krystkowiak
1477,1996,Bruce Bowen
1477,1997,Bruce Bowen
1477,1998,Bruce Bowen
1477,1999,Bruce Bowen
1477,2000,Bruce Bowen
1477,2001,Bruce Bowen
1477,2002,Bruce Bowen
1477,2003,Bruce Bowen
1477,2004,Bruce Bowen
1477,2005,Bruce Bowen
1477,2006,Bruce Bowen
1477,2007,Bruce Bowen
1477,2008,Bruce Bowen
1478,1996,Stevin Smith
1479,1986,Mike Brown
1479,1987,Mike Brown
1479,1988,Mike Brown
1479,1989,Mike Brown
1479,1990,Mike Brown
1479,1991,Mike Brown
